"MFHD_ID","BIB_ID","TITLE","AUTHOR","BEGIN_PUB_DATE","END_PUB_DATE","PUBLISHER","PUB_PLACE","DISPLAY_CALL_NO"
14502767,14502870,Origin of the differences in acidity of organic compounds / by Henry Jose Castejon. ,"Castejon, Henry Jose, ","1996",,"Yale University, ","[New Haven, Connecticut] : ",
11499872,11349612,"Origin of turtles and their enigmatic shell : insights from morphology, molecules, and development / by Tyler Ranse Lyson. ","Lyson, Tyler Ranse, ","2013",,"[publisher not identified], ",[Place of publication not identified] : ,
8390246,7956780,"Origin, development and significance of the female-ancestor masks among the Punu of Gabon / by Gregory Reid Stringfellow. ","Stringfellow, Gregory Reid. ","2006",,,,
5135714,4740924,"Origin, development, and character of the idyl in German literature / by Gustav Albert Andreen. ","Andreen, Gustav Albert, 1864-1940. ","1898",,,"1898. ",
14868787,14881993,Origins and Evolution of Double-diffusive Layers and Associated Heat Transport in the Arctic Ocean / by Yana Bebieva. ,"Bebieva, Yana, ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
13436688,13393185,Origins and development of moral conflict / by Arber Tasimi. ,"Tasimi, Arber, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
5043131,4650947,"Origins of Yugoslav revolutionary politics : the nationalist youth among the Habsburg South Slavs, 1908-14 / by Marko Prelec. ","Prelec, Marko. ","1997",,,,
9708439,9348244,Origins of the Archdiocese of Hamburg-Bremen / by Eric Knibbs. ,"Knibbs, Eric. ","2009",,,,
9923378,9582951,Origins of the puritan concept of despair / by Elizabeth Gilliam Brown. ,"Brown, Elizabeth Gilliam. ","2010",,,,
7641647,7092589,Origins of transition metal mediated amyloidosis of Beta2-microglobulin / by Catherine M. Eakin. ,"Eakin, Catherine M. ","2005",,,,
16035699,16100173,Ornaments of the Third Republic : Antonin Raguenet and the Mateￌﾁriaux et documents d'architecture et de sculpture / by Gary Huafan He. ,"He, Gary Huafan, ","2020",,"Yale University, ","[New Haven, Connecticut] : ",
12757414,12644895,Orographic convection and precipitation in the tropics / by Alison D. Nugent. ,"Nugent, Alison D., ","2014","2015","Yale University, ","[New Haven, Connecticut] : ",
10074005,9762264,Orphic poetics and the intellectual life of Lorenzo de' Medici's circle / by James Kiel Coleman. ,"Coleman, James Kiel. ","2011",,,,
14571690,14574915,Osmium isotope geochemistry of terrigenous and marine sediments / by Bradley Keith Esser. ,"Esser, Bradley Keith, ","1991",,"Yale University, ","[New Haven, Connecticut] : ",
8886458,8449306,Osmotically driven membrane processes : characterization of water transport phenomena through asymmetric polymeric membranes / by Jeffrey R. McCutcheon. ,"McCutcheon, Jeffrey R. ","2008","2007",,,
5063619,4670665,Ostensoir de la parole : rheￌﾁtorique et optique en France et en Italie au XVIIe sieￌﾀcle / by Jean-Vincent Blanchard. ,"Blanchard, Jean-Vincent, 1967- ","1997",,,,
5140295,4745427,"Osteology of the Heloderma : (Heloderma horridum, Wiegmann) / Erwin Hinckley Barbour. ","Barbour, Erwin Hinckley, 1856-1947. ","1887",,,,
12763217,12651697,Osteoporosis among individuals with HIV in China / by Evelyn Hsieh. ,"Hsieh, Evelyn, ","2014",,"Yale University, ","[New Haven, Connecticut] : ",
4909403,4521405,"Other Italian question : gender and the figure of modern Italy in British culture, 1820-1940 / by Leigh Coral Harris. ","Harris, Leigh Coral. ","1999",,,,
5100822,4706871,Other side : ethnic and transnational identity among Khmer-Americans in southern New England / by Lydia Ann Breckon. ,"Breckon, Lydia Ann, ","1999",,,,
14869171,14882377,"Our Kind of Tibetans : The Political Life and Times of Liu Manqing, 1906-1942 / by Huasha Zhang. ","Zhang, Huasha, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
16035638,16100112,Our Mothers Made Do : An Ecowomanist Ethic at the Panamaￌﾁ Canal / by Sofiￌﾁa Francesca Betancourt. ,"Betancourt, Sofiￌﾁa Francesca, ","2020",,"Yale University, ","[New Haven, Connecticut] : ",
10073704,9761916,Our Sister Republics : the United States in an age of American revolutions / by Caitlin A. Fitz. ,"Fitz, Caitlin A. ","2011",,,,
8075488,7564886,Our shared kingdom at risk : human - lion relationships in the 21st century / by Laly Laing Lichtenfeld. ,"Lichtenfeld, Laly Laing. ","2005",,,,
10704768,10494703,"Out of heaven : myth, eschatology, and theurgy in the Sethian Gnostic apocalypses of Nag Hammadi / by Dylan Michael Burns. ","Burns, Dylan Michael. ","2012",,,,
13437085,13393635,"Out of the field and into the kitchen : agrobiodiversity, food security, and food culture in cochabamba, bolivia / by Alder Keleman Saxena. ","Keleman Saxena, Alder, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
14502929,14503032,Out of the red : Building capitalism and democracy in post-communist Europe / by Mitchell Orenstein. ,"Orenstein, Mitchell, ","1996",,"Yale University, ","[New Haven, Connecticut] : ",
8555336,8148703,Out of time : Philip Guston's return to figuration and the crisis in the humanities / by Robert Slifkin. ,"Slifkin, Robert. ","2007",,,,
13130712,13048506,Outcome prediction and reconstruction for systems of ordinary differential equations / by Manuel Mai. ,"Mai, Manuel, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
10736163,10530214,Outer sphere interactions in homogeneous iridium ctatalysis / by Graham Edward Dobereiner. ,"Dobereiner, Graham Edward. ","2011",,,,
11525263,11377389,Outlasting colonialism : socio-political change in the Javanese principalities under the Japanese occupation of Indonesia during World War II / by Frank Dhont. ,"Dhont, Frank, 1972- ","2013",,"Yale University, ","New Haven, Connecticut : ",
13123551,13040748,"Outlawry as secular excommunication in medieval Iceland, 1150-1350 / by Elizabeth Marie Walgenbach. ","Walgenbach, Elizabeth Marie, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
14738081,14747968,Outline of Plains Cree Morphology / by Hans Christoph Wolfart. ,"Wolfart, Hans Christoph, ","1969",,"Yale University, ","[New Haven, Connecticut] : ",
8574221,8170613,"Outline of an interpretive sociology : meaning, theory, and history in social analysis / by Isaac Ariail Reed. ","Reed, Isaac Ariail. ","2008",,,,
14569645,14572871,"Output and Factor Market Effects of Technological Progress, Population Growth and Public investment in Bangladesh Agriculture / by Salahuddin Ahmad. ","Ahmad, Salahuddin, ","1980",,"Yale University, ","[New Haven, Connecticut] : ",
10369077,10085561,"Over-expressing the self : celebrity, shandeism, and autobiographical performance, 1696-1801 / bt Julia H. Fawcett. ","Fawcett, Julia H. ","2011",,,,
13872867,13855917,Overcoming Adversity : Correction of Aberrant Tissue Growth Preserves Homeostasis in the Skin / by Samara Naomi Brown. ,"Brown, Samara Naomi, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
15656681,15680892,Overcoming Excitation Loss in Quantum Systems / by Linshu Li. ,"Li, Linshu, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
11417326,11259674,Overcoming complexity in systems biology modeling and simulation / by Michael William Sneddon. ,"Sneddon, Michael William. ","2012",,,,
9226900,8814184,Overimitation and the structure of children's causal understanding / by Derek Eugen Lyons. ,"Lyons, Derek Eugen. ","2009",,,,
14570290,14573515,"Overseers of Double Granaries of Upper and Lower Egypt in the Egyptian New Kingdom, 1570-1085 B.C / by Briant Bohleke. ","Bohleke, Briant, ","1991",,"Yale University, ","[New Haven, Connecticut] : ",
14569641,14572867,"Ovidius Ludens : Poetry, Love and the Opposition of Nature and Culture in the Amatory Poems / by Charles Frederic Ahern, Jr. ","Ahern, Charles Frederic, Jr., ","1983",,"Yale University, ","[New Haven, Connecticut] : ",
16035926,16100400,Oxidative Functionalization of Enolates and Heteroarenes Enabled by Palladium and Nickel Catalysis / by David Huang. ,"Huang, David, ","2020",,"Yale University, ","[New Haven, Connecticut] : ",
11519701,11309357,Oxidative activation of alcohols and water by organometallic complexes of iridium and ruthenium / by Nathan David Schley. ,"Schley, Nathan David. ","2012",,,,
7201586,6485100,"Oxidative addition of aryl halides and sulfonates to palladium(0), and reductive elimination of aryl halides and diaryl ethers from palladium(II) : mechanistic investigations and synthetic applications / by Amy Helen Roy. ","Roy, Amy Helen. ","2004",,,c2004. ,
8592485,7955020,Oxidative addition of haloarenes by Pd(0) complexes of bulky alkyl phosphines : synthesis of intermediates and mechanistic studies / by Fabiola Barrios-Landeros. ,"Barrios-Landeros, Fabiola. ","2007",,,,
6741819,6046245,Oxygen isotope composition of dissolved inorganic phosphate and the marine phosphorus cycle / by Albert Smith Colman. ,"Colman, Albert Smith. ","2002",,,,
7651701,7104714,Oxygen isotope studies of biogeochemical cycling of phosphorus / by Yuhong Liang. ,"Liang, Yuhong. ","2005",,,,
14569725,14572951,Ozone-induced increase in Bean Leaf Maintenance Respiration / by Jeffrey Scott Amthor. ,"Amthor, Jeffrey Scott, ","1987",,"Yale University, ","[New Haven, Connecticut] : ",
12096820,11889887,OￌﾲculoCￌﾲerebroRￌﾲenal syndrome of Lￌﾲowe : insights into the molecular pathogenesis of Lowe syndrome & Dent's disease / by Daniel Michael Balkin. ,"Balkin, Daniel Michael, ","2013",,,,
7687522,7152171,P53-E2F1 regulatory mechanism of a Bcl-2 mediated apoptosis / by Dejan Knezevic. ,"Knezevic, Dejan. ","2005",,,,
6791152,6101416,"PATH, a program transformation system for Haskell / by Mark Anders Tullsen. ","Tullsen, Mark Anders. ","2002",,,,
14305987,14301604,PCR-based paradigm for the analysis of DNa sequence variation / by Gualberto Ruano. ,"Ruano, Gualberto, ","1992",,"Yale University, ","[New Haven, Connecticut] : ",
13123636,13040859,PChips and peptidines : encoded silicon chips and novel oligomers for solid-phase synthesis and screening / by Julian Vastl. ,"Vastl, Julian, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
14570353,14573578,PH regulation in single renal mesangial cells / by Gregory Boyarsky. ,"Boyarsky, Gregory, ","1988",,"Yale University, ","[New Haven, Connecticut] : ",
13113400,13030096,PI4P regulation and its role in phospholipid dynamics at endoplasmic reticulum-plasma membrane contacts / by Jeeyun Chung. ,"Chung, Jeeyun, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
14868809,14882015,PPM1D Mutations Silence NAPRT Gene Expression and Confer Exquisite NAMPT Inhibitor Synthetic Lethality in Glioma / by Nathan Ryan Fons. ,"Fons, Nathan, ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
13543679,13504327,PRC2-Mediated H3K27me3 Repression Promotes Effector CD8+ T Cell Terminal Differentiation and Loss of Multipotency / by Simon Matthew Gray. ,"Gray, Simon Matthew, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
14502619,14502722,Packaging networks : the institutional foundations of an industry / by Lee Mary Miller. ,"Miller, Lee Mary, ","1995",,"Yale University, ","[New Haven, Connecticut] : ",
14502138,14502241,Pagan polemic and Lukan apologetic : the function of Acts 20:17-38 / by Kenneth Larry Cukrowski. ,"Cukrowski, Kenneth Larry, ","1994",,"Yale University, ","[New Haven, Connecticut] : ",
4909372,4521374,"Pageant swift and free"" : the state and public representation in Paris and London, 1799-1830 / by Andrew Neil Jacobson. ","Jacobson, Andrew Neil. ","1999",,,,
4972219,4582169,"Painted Raj : the art of the picturesque in British India, 1757-1911 / by Romita Ray. ","Ray, Romita. ","1999",,,,
5002588,4611502,"Painted gloss of pleasure"" : Sir Philip Sidney and the visual arts in sixteenth-century England / by Elizabeth Geren. ","Geren, Elizabeth. ","1998",,,,
5263133,4865192,"Painted images and the Clarisse, 1212-1320 : aspects of production and reception, and the idea of a nunnery art / by Kerr Nicholas Houston. ","Houston, Kerr Nicholas. ","2001",,,,
14502336,14502439,"Painted ladies, virgin lands : Women in the myth and image of the American frontier, 1830-1860 / by Susan Prendergast Schoelwer. ","Schoelwer, Susan Prendergast, ","1994",,"Yale University, ","[New Haven, Connecticut] : ",
5043172,4650986,"Painting and commerce in Northern Song Dynasty China, 960-1126 / by Heping Liu. ","Liu, Heping. ","1997",,,,
14306135,14301772,Painting and the market : Pictures of display and exchange from Aertsen to Snyders / by Elizabeth Alice Honig. ,"Honig, Elizabeth Alice, ","1992",,"Yale University, ","[New Haven, Connecticut] : ",
14502691,14502794,"Painting professionals : Women artists and the development of a professional ideal in American art, 1870-1920 / by Kirsten N. Swinth. ","Swinth, Kirsten N., ","1995",,"Yale University, ","[New Haven, Connecticut] : ",
4931293,4542616,"Palaeoaster (Papaveraceae), the Cretaceous poppy / by Una R. Smith. ","Smith, Una R. ","2000",,,,
8904104,8469525,"Paleomagnetism of Dubawnt Supergroup, Baker Lake Basin, Nunavut, Canada : refining Laurentia's Paleoproterozoic apparent polar wander path / by Theresa M.D. Raub. ","Raub, Theresa M. D. ","2008",,,,
13437266,13393857,"Paleontology and paleoecology of the late Miocene Mpesida Beds and Lukeino Formation, Tugen Hills succession, Baringo, Kenya / by Jessamy Hope Doman. ","Doman, Jessamy Hope, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
10732461,10525771,"Paleontology of the Chemeron Formation, Tugen Hills, Kenya with emphasis on faunal shifts and precessional climatic forcing / by Emily Davis Goble. ","Goble, Emily Davis. ","2012",,,,
5089613,4695958,"Palestinianness in a comparative perspective : inclusionary resistance, exclusionary citizenship / by Rabab Ibrahim Abdulhadi. ","Abdulhadi, Rabab Ibrahim. ","2000",,,,
14571224,14574449,Palladis Artes : the frieze of the Forum Transitorium in Rome / by Eve Dambra. ,"Dambra, Eve, ","1987",,"Yale University, ","[New Haven, Connecticut] : ",
4775613,4392561,"Palladium-catalyzed aryl amination : mechanism, methodoloy, and synthetic applications / by Janis Louie. ","Louie, Janis. ","1998",,,,
4853768,4467736,"Palladium-mediated C-S, C-N, and C-O bond formation : reductive elimination and catalytic reactions / by Grace Mann. ","Mann, Grace. ","1999",,,,
12098107,11891381,Pancreatic cancer : an examination of dietary and genetic risk factors / by Hannah Arem. ,"Arem, Hannah, ","2013",,,,
7641300,7092174,Panel data tests of return models with applications to global stock returns / by Erik Hjalmarsson. ,"Hjalmarsson, Erik. ","2005",,,,
14502362,14502465,Pannenberg and the religions : Conflictuality and the demonstration of power in a Christian theology of the religions / by George Robinson Sumner. ,"Sumner, George Robinson, ","1994",,"Yale University, ","[New Haven, Connecticut] : ",
14868880,14882086,Paolo Veneziano and the Patronage and Reception of Venetian Gothic Painting / by Christopher Wilke Platts. ,"Platts, Christopher, ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
9708864,9348944,"Papal propaganda during the Great Schism, 1378-1417 / by Torrence Nathaniel Thomas. ","Thomas, Torrence Nathaniel. ","2009",,,,
8533918,8123695,"Paper megaphone : Garo Manga, 1964-1971 / by Ryan Holmberg. ","Holmberg, Ryan. ","2007",,,,
16035922,16100396,"Paradise Lost : Beach Tourism, the Mexican State, and the Making of Cancuￌﾁn / by Carlos Ricardo Hernaￌﾁndez, ","III. Hernaￌﾁndez, III, Carlos Ricardo, ","2020",,"Yale University, ","[New Haven, Connecticut] : ",
