"id","title","repository","identifier","access_note","restrictions","uri"
1759137,"""Assignment: India by Chester Bowles"" (disc and script) and ""Interview With Nehru"" NBC, [1955-1956?]",Manuscripts and Archives,"[""MS 628"",null,null,null]","Original audiotapes, videotapes, and motion picture films, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or pay for the creation of a use copy, retained by the repository, if none exist. Copies of commercially produced audiovisual materials contained in this collection cannot be made for researcher use outside of the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1759137
1681279,"""Campaña pro Lindsay para Mayor,"" Nelson de Jesus and Modesto Rosario con el Trio los Amigables, Circa 1965",Manuscripts and Archives,"[""MS 592"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository. Researchers wishing to obtain an additional copy for their personal use should consult Copying Services information on the Manuscripts and Archives web site. Copies of commercially produced audiovisual materials contained in this collection cannot be made for researcher use outside of the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1681279
1536448,"""Chapel Service"" [discussion with Coffin], 1997 January 19",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536448
1536473,"""CIA: America's Secret Warriors""  [commercially produced]
, Circa 1997",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.

Copies of commercially produced audiovisual materials contained in this collection cannot be made for researcher use outside of the repository.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536473
1536474,"""CIA: America's Secret Warriors""  [commercially produced]
, Circa 1997",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.

Copies of commercially produced audiovisual materials contained in this collection cannot be made for researcher use outside of the repository.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536474
1536469,"""CIA: Berlin Cowboys""  [commercially produced]
, 1992 June 24",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.

Copies of commercially produced audiovisual materials contained in this collection cannot be made for researcher use outside of the repository.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536469
1536470,"""Commencement Exercises"", 1993 June 11",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536470
1536443,"""Common Ground"" interview [radio program], 1988 May 17",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536443
1536452,"""Consider the Alternatives"" interview [SANE Media Productions], Undated",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1536452
1759145,"""Day Sail - Coolidges"", 1967 June",Manuscripts and Archives,"[""MS 628"",null,null,null]","Original audiotapes, videotapes, and motion picture films, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or pay for the creation of a use copy, retained by the repository, if none exist. Copies of commercially produced audiovisual materials contained in this collection cannot be made for researcher use outside of the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1759145
